Date	Air temperature	Underground temperature	Fuel temperature (start of day)	Fuel volume (start of day)	Amount of sales	Supplier name	Driver name	Refill volume	Refill temperature	Fuel temperature (end of day)	Fuel volume (end of day)
2000-9-16	14.5590939221724	9.657303445078005	9.393214796539588	623.4169184852589	0.8867653817735722	 	 	0.0	14.5590939221724	9.393214796539588	622.5301531034853	
2000-9-17	10.238340892319505	9.701523438192694	9.440208566547438	622.5301531034853	0.5534747944939891	 	 	0.0	10.238340892319505	9.440208566547438	621.9766783089913	
2000-9-18	11.739152410332991	9.745234071081953	9.486747913631426	621.9766783089913	0.9884667458931772	 	 	0.0	11.739152410332991	9.486747913631426	620.988211563098	
2000-9-19	13.455107407274747	9.78842246202164	9.532855545538892	620.988211563098	0.666958697059313	 	 	0.0	13.455107407274747	9.532855545538892	620.3212528660388	
2000-9-20	12.36223110440399	9.83107588319471	9.578489201814696	620.3212528660388	0.9212091262708064	 	 	0.0	12.36223110440399	9.578489201814696	619.400043739768	
2000-9-21	12.671349947504359	9.873181764442169	9.623655981761	619.400043739768	0.7812649979963822	 	 	0.0	12.671349947504359	9.623655981761	618.6187787417716	
2000-9-22	10.44026935218242	9.914727696967548	9.668329404815436	618.6187787417716	0.9473399384474596	 	 	0.0	10.44026935218242	9.668329404815436	617.6714388033241	
2000-9-23	11.588633115644983	9.95570143699384	9.712508471631578	617.6714388033241	0.7853531057466298	 	 	0.0	11.588633115644983	9.712508471631578	616.8860856975775	
2000-9-24	16.180248552839682	9.996090909371791	9.756165573595597	616.8860856975775	0.7864044497984526	 	 	0.0	16.180248552839682	9.756165573595597	616.0996812477791	
2000-9-25	7.772716418541354	10.035884211138505	9.799287863952038	616.0996812477791	0.5938004483579904	 	 	0.0	7.772716418541354	9.799287863952038	615.5058807994211	
2000-9-26	10.604229352178324	10.075069615025303	9.841848497037788	615.5058807994211	0.9604078735296702	 	 	0.0	10.604229352178324	9.841848497037788	614.5454729258914	
2000-9-27	12.47049345597633	10.1136355729138	9.883863715297778	614.5454729258914	0.8437980159143713	 	 	0.0	12.47049345597633	9.883863715297778	613.7016749099771	
2000-9-28	16.576567343527476	10.151570719239192	9.92531010999037	613.7016749099771	0.9773643903003875	 	 	0.0	16.576567343527476	9.92531010999037	612.7243105196767	
2000-9-29	12.552678835152667	10.188863874339736	9.966183989847003	612.7243105196767	0.5480905350157417	 	 	0.0	12.552678835152667	9.966183989847003	612.176219984661	
2000-9-30	10.305719924592463	10.22550404775145	10.006441062050895	612.176219984661	0.9042525905238716	 	 	0.0	10.305719924592463	10.006441062050895	611.271967394137	
2000-10-1	9.55600220614713	10.261480441447054	10.04609711792821	611.271967394137	0.6884577616853207	 	 	0.0	9.55600220614713	10.04609711792821	610.5835096324518	
2000-10-2	11.1450816067192	10.296782453018194	10.085124221621824	610.5835096324518	0.5287081351016639	 	 	0.0	11.1450816067192	10.085124221621824	610.0548014973501	
2000-10-3	9.450396171599005	10.331399678800027	10.123501488351106	610.0548014973501	0.715383575183107	 	 	0.0	9.450396171599005	10.123501488351106	609.3394179221671	
2000-10-4	12.233515421047118	10.365321916937226	10.161232783636818	609.3394179221671	0.80834326126149	 	 	0.0	12.233515421047118	10.161232783636818	608.5310746609056	
2000-10-5	7.618063361964076	10.398539170390507	10.19831317239712	608.5310746609056	0.7453675000813937	 	 	0.0	7.618063361964076	10.19831317239712	607.7857071608241	
2000-10-6	11.458355226154461	10.431041649882813	10.234726769909013	607.7857071608241	0.5837609275994083	 	 	0.0	11.458355226154461	10.234726769909013	607.2019462332247	
2000-10-7	6.598813261757165	10.462819776784254	10.270452715314173	607.2019462332247	0.9261983530047003	 	 	0.0	6.598813261757165	10.270452715314173	606.27574788022	
2000-10-8	9.556402799750655	10.493864185934973	10.305503171077751	606.27574788022	0.7077094469949236	 	 	0.0	9.556402799750655	10.305503171077751	605.5680384332251	
2000-10-9	8.551697249260853	10.5241657284051	10.339852208418145	605.5680384332251	0.9885465559051646	 	 	0.0	8.551697249260853	10.339852208418145	604.5794918773199	
2000-10-10	9.876191794957167	10.553715474190984	10.373506569490557	604.5794918773199	0.7602967622442087	 	 	0.0	9.876191794957167	10.373506569490557	603.8191951150757	
2000-10-11	9.81789137987286	10.582504714846916	10.406440255459822	603.8191951150757	0.5683650846041225	 	 	0.0	9.81789137987286	10.406440255459822	603.2508300304715	
2000-10-12	10.00821967957277	10.610524966051528	10.438632833445416	603.2508300304715	0.7659587052978183	 	 	0.0	10.00821967957277	10.438632833445416	602.4848713251737	
2000-10-13	5.141386787279067	10.637767970108182	10.47008791933943	602.4848713251737	0.8755575579592909	 	 	0.0	5.141386787279067	10.47008791933943	601.6093137672144	
2000-10-14	9.47409184079851	10.664225698378537	10.500801795060939	601.6093137672144	0.7594723587418937	 	 	0.0	9.47409184079851	10.500801795060939	600.8498414084726	
2000-10-15	8.245063713645786	10.689890353648634	10.530757774579047	600.8498414084726	0.9897269789941405	 	 	0.0	8.245063713645786	10.530757774579047	599.8601144294785	
2000-10-16	11.409665088133472	10.714754372426764	10.559958797223173	599.8601144294785	0.8185559779106051	 	 	0.0	11.409665088133472	10.559958797223173	599.0415584515679	
2000-10-17	9.941050320816565	10.738810427172467	10.588385149443923	599.0415584515679	0.7809222658363334	 	 	0.0	9.941050320816565	10.588385149443923	598.2606361857315	
2000-10-18	9.210745231489387	10.762051428455997	10.61602625352284	598.2606361857315	0.7626452804148799	 	 	0.0	9.210745231489387	10.61602625352284	597.4979909053167	
2000-10-19	12.346105206631348	10.784470527047597	10.642873157984802	597.4979909053167	0.612329007277876	 	 	0.0	12.346105206631348	10.642873157984802	596.8856618980388	
2000-10-20	9.771033500855696	10.806061115936014	10.668911246290637	596.8856618980388	0.5297395270772436	 	 	0.0	9.771033500855696	10.668911246290637	596.3559223709616	
2000-10-21	10.840425033711535	10.826816832275599	10.694130842343414	596.3559223709616	0.7707929826385128	 	 	0.0	10.840425033711535	10.694130842343414	595.585129388323	
2000-10-22	11.290425636490376	10.846731559261482	10.718537165615297	595.585129388323	0.7745389304366679	 	 	0.0	11.290425636490376	10.718537165615297	594.8105904578864	
2000-10-23	11.402168600603147	10.86579942793221	10.742122699499998	594.8105904578864	0.5607215657674829	 	 	0.0	11.402168600603147	10.742122699499998	594.2498688921189	
2000-10-24	10.584611404414854	10.884014818899367	10.76487138902974	594.2498688921189	0.6655300022073405	 	 	0.0	10.584611404414854	10.76487138902974	593.5843388899116	
2000-10-25	13.966121627013434	10.901372364003626	10.786782213144843	593.5843388899116	0.7658920050716896	 	 	0.0	13.966121627013434	10.786782213144843	592.8184468848399	
2000-10-26	7.56819223448663	10.917866947896776	10.807852855014458	592.8184468848399	0.7006112491432936	 	 	0.0	7.56819223448663	10.807852855014458	592.1178356356966	
2000-10-27	12.273535442235103	10.933493709549236	10.828074153958076	592.1178356356966	0.9434323496991923	 	 	0.0	12.273535442235103	10.828074153958076	591.1744032859974	
2000-10-28	8.10247693284741	10.948248043682616	10.847448606083278	591.1744032859974	0.5599963824648267	 	 	0.0	8.10247693284741	10.847448606083278	590.6144069035325	
2000-10-29	6.722208171796002	10.96212560212693	10.865955762471692	590.6144069035325	0.7339696874730847	 	 	0.0	6.722208171796002	10.865955762471692	589.8804372160595	
2000-10-30	11.67620940765566	10.975122295102006	10.883597130678357	589.8804372160595	0.5915039296628327	 	 	0.0	11.67620940765566	10.883597130678357	589.2889332863966	
2000-10-31	10.468260646246124	10.98723429242277	10.900363036807725	589.2889332863966	0.903710546627655	 	 	0.0	10.468260646246124	10.900363036807725	588.385222739769	
2000-11-1	6.0319753431093055	10.998458024628015	10.916258403338944	588.385222739769	0.6922745027872228	 	 	0.0	6.0319753431093055	10.916258403338944	587.6929482369818	
2000-11-2	3.7424528029002992	11.008790184032348	10.931271230260567	587.6929482369818	0.5378950014255642	 	 	0.0	3.7424528029002992	10.931271230260567	587.1550532355562	
2000-11-3	3.3483601367686417	11.018227725700967	10.945393386125746	587.1550532355562	0.6480930124938175	 	 	0.0	3.3483601367686417	10.945393386125746	586.5069602230624	
2000-11-4	6.969814958749702	11.026767868347026	10.958624634105037	586.5069602230624	0.6733232484254101	 	 	0.0	6.969814958749702	10.958624634105037	585.833636974637	
2000-11-5	3.6108471255005496	11.034408095151285	10.97096194557887	585.833636974637	0.8977908543956215	 	 	0.0	3.6108471255005496	10.97096194557887	584.9358461202414	
2000-11-6	3.2001615567047748	11.041146154503839	10.982406405855173	584.9358461202414	0.9409806745606574	 	 	0.0	3.2001615567047748	10.982406405855173	583.9948654456807	
2000-11-7	7.773845639336617	11.04698006066767	10.9929540566178	583.9948654456807	0.7569317942601131	 	 	0.0	7.773845639336617	10.9929540566178	583.2379336514206	
2000-11-8	6.286858903732558	11.051908094363851	11.002597105031228	583.2379336514206	0.6214848053479836	 	 	0.0	6.286858903732558	11.002597105031228	582.6164488460726	
2000-11-9	7.074117274048498	11.055928803278235	11.011330443055622	582.6164488460726	0.6087266466375102	 	 	0.0	7.074117274048498	11.011330443055622	582.0077221994351	
2000-11-10	3.3819034775091725	11.059041002489451	11.019152004809882	582.0077221994351	0.5372586423007978	 	 	0.0	3.3819034775091725	11.019152004809882	581.4704635571343	
2000-11-11	4.025549763088484	11.061243774818104	11.026059235002085	581.4704635571343	0.5177710129614236	 	 	0.0	4.025549763088484	11.026059235002085	580.9526925441728	
2000-11-12	4.6652270667644915	11.06253647109708	11.032050810096464	580.9526925441728	0.689925593092852	 	 	0.0	4.6652270667644915	11.032050810096464	580.2627669510799	
2000-11-13	4.296989696594266	11.062918710362851	11.03712743010565	580.2627669510799	0.65596368938173	 	 	0.0	4.296989696594266	11.03712743010565	579.6068032616982	
2000-11-14	3.2289521409336897	11.062390379967752	11.041287239695304	579.6068032616982	0.5311591321707347	 	 	0.0	3.2289521409336897	11.041287239695304	579.0756441295275	
2000-11-15	5.900104364202775	11.060951635613174	11.044528344096838	579.0756441295275	0.9323610695668126	 	 	0.0	5.900104364202775	11.044528344096838	578.1432830599607	
2000-11-16	3.1546287756888827	11.058602901303683	11.04685209041047	578.1432830599607	0.6446573416318663	 	 	0.0	3.1546287756888827	11.04685209041047	577.4986257183289	
2000-11-17	7.271819405536495	11.055344869222061	11.048255929397142	577.4986257183289	0.5675861805378809	 	 	0.0	7.271819405536495	11.048255929397142	576.931039537791	
2000-11-18	6.8433750492350285	11.051178499525317	11.0487395276658	576.931039537791	0.8384107849183725	 	 	0.0	6.8433750492350285	11.0487395276658	576.0926287528727	
2000-11-19	5.876054153574464	11.046105020061722	11.048302923902874	576.0926287528727	0.6468856302868156	 	 	0.0	5.876054153574464	11.048302923902874	575.4457431225859	
2000-11-20	6.4357718324425335	11.040125926008962	11.046946180279377	575.4457431225859	0.7551682522183184	 	 	0.0	6.4357718324425335	11.046946180279377	574.6905748703675	
2000-11-21	4.310502244626154	11.0332429794335	11.044669361143528	574.6905748703675	0.9674690840549997	 	 	0.0	4.310502244626154	11.044669361143528	573.7231057863125	
2000-11-22	3.752975381703275	11.02545820877128	11.041471696540667	573.7231057863125	0.917966901750598	 	 	0.0	3.752975381703275	11.041471696540667	572.805138884562	
2000-11-23	5.577711472788978	11.01677390822995	11.037353834765277	572.805138884562	0.8791452359008844	 	 	0.0	5.577711472788978	11.037353834765277	571.9259936486611	
2000-11-24	4.866841486094756	11.007192637112741	11.032316902621178	571.9259936486611	0.8325815260274401	 	 	0.0	4.866841486094756	11.032316902621178	571.0934121226337	
2000-11-25	3.0105593530140204	10.996717219064228	11.026362602745275	571.0934121226337	0.6115662257539696	 	 	0.0	3.0105593530140204	11.026362602745275	570.4818458968797	
2000-11-26	6.1609794877979525	10.985350741238193	11.019495341179404	570.4818458968797	0.5733764127829926	 	 	0.0	6.1609794877979525	11.019495341179404	569.9084694840967	
2000-11-27	4.504770148485138	10.973096553387819	11.011717848710997	569.9084694840967	0.9160043809278551	 	 	0.0	4.504770148485138	11.011717848710997	568.9924651031689	
2000-11-28	5.312322785405727	10.959958266878514	11.003027056922651	568.9924651031689	0.5197369705861096	 	 	0.0	5.312322785405727	11.003027056922651	568.4727281325828	
2000-11-29	2.728952685017299	10.945939753623616	10.993432520576901	568.4727281325828	0.7992178709865657	 	 	0.0	2.728952685017299	10.993432520576901	567.6735102615962	
2000-11-30	3.8937118770724535	10.931045144943328	10.982931698250784	567.6735102615962	0.681256504847026	 	 	0.0	3.8937118770724535	10.982931698250784	566.9922537567492	
2000-12-1	4.653568068914489	10.915278830347189	10.971530255909135	566.9922537567492	0.836634701763181	 	 	0.0	4.653568068914489	10.971530255909135	566.155619054986	
2000-12-2	7.352768107206562	10.89864545624048	10.959228022036763	566.155619054986	0.8282061667659706	 	 	0.0	7.352768107206562	10.959228022036763	565.32741288822	
2000-12-3	6.020270871725515	10.881149924554894	10.946028948790763	565.32741288822	0.8621297801004268	 	 	0.0	6.020270871725515	10.946028948790763	564.4652831081196	
2000-12-4	2.7993670460051567	10.862797391303927	10.931936135802749	564.4652831081196	0.9143869749403575	 	 	0.0	2.7993670460051567	10.931936135802749	563.5508961331792	
2000-12-5	1.8788407808117389	10.843593265063358	10.916952404505443	563.5508961331792	0.9027318447781891	 	 	0.0	1.8788407808117389	10.916952404505443	562.6481642884011	
2000-12-6	6.585555787697803	10.823543205377344	10.901082721899549	562.6481642884011	0.6599271206424332	 	 	0.0	6.585555787697803	10.901082721899549	561.9882371677586	
2000-12-7	5.567169415614722	10.802653121090497	10.884339598632732	561.9882371677586	0.6646329615265743	 	 	0.0	5.567169415614722	10.884339598632732	561.3236042062321	
2000-12-8	0.6906238263867112	10.780929168606544	10.866727489847	561.3236042062321	0.5274347433306231	 	 	0.0	0.6906238263867112	10.866727489847	560.7961694629014	
2000-12-9	2.332636164391678	10.758377750073993	10.848256131013008	560.7961694629014	0.8581528422720702	 	 	0.0	2.332636164391678	10.848256131013008	559.9380166206294	
2000-12-10	1.6234449320381525	10.735005511499395	10.82891832484454	559.9380166206294	0.9344455234483702	 	 	0.0	1.6234449320381525	10.82891832484454	559.003571097181	
2000-12-11	5.53351253455121	10.710819340788735	10.808717367815412	559.003571097181	0.5454148129362836	 	 	0.0	5.53351253455121	10.808717367815412	558.4581562842446	
2000-12-12	5.388762320125585	10.685826365717535	10.78767545134989	558.4581562842446	0.6644302919590995	 	 	0.0	5.388762320125585	10.78767545134989	557.7937259922855	
2000-12-13	2.7565870324107262	10.660033951830266	10.765793060553642	557.7937259922855	0.6973152852552644	 	 	0.0	2.7565870324107262	10.765793060553642	557.0964107070303	
2000-12-14	6.7097607271174775	10.633449700269685	10.743075057788563	557.0964107070303	0.9666753580712486	 	 	0.0	6.7097607271174775	10.743075057788563	556.129735348959	
2000-12-15	5.705281034649725	10.606081445536748	10.719516067522942	556.129735348959	0.893120062543353	 	 	0.0	5.705281034649725	10.719516067522942	555.2366152864156	
2000-12-16	4.05419445026082	10.57793725318174	10.695127680952552	555.2366152864156	0.928855970128593	 	 	0.0	4.05419445026082	10.695127680952552	554.307759316287	
2000-12-17	4.233273736438818	10.549025417427336	10.669916062337178	554.307759316287	0.7942195304453782	 	 	0.0	4.233273736438818	10.669916062337178	553.5135397858417	
2000-12-18	4.91270090668744	10.51935445872423	10.64389614185388	553.5135397858417	0.9046421808494781	 	 	0.0	4.91270090668744	10.64389614185388	552.6088976049922	
2000-12-19	2.556540395244971	10.48893312124014	10.617069866885021	552.6088976049922	0.5760513248057954	 	 	0.0	2.556540395244971	10.617069866885021	552.0328462801864	
2000-12-20	2.1078646026563788	10.45777037028286	10.589463198958729	552.0328462801864	0.6295693391160978	 	 	0.0	2.1078646026563788	10.589463198958729	551.4032769410703	
2000-12-21	6.609573200725496	10.42587538965813	10.561079913551513	551.4032769410703	0.6320991691611432	 	 	0.0	6.609573200725496	10.561079913551513	550.7711777719092	
2000-12-22	1.8652242729975999	10.393257578963134	10.531927400224575	550.7711777719092	0.8418484794574056	 	 	0.0	1.8652242729975999	10.531927400224575	549.9293292924517	
2000-12-23	5.718497665662071	10.359926550816397	10.502001496840347	549.9293292924517	0.7396567081556877	 	 	0.0	5.718497665662071	10.502001496840347	549.189672584296	
2000-12-24	4.5318437959571165	10.325892128024906	10.471318016497005	549.189672584296	0.6787733381507058	 	 	0.0	4.5318437959571165	10.471318016497005	548.5108992461453	
2000-12-25	2.6506548255989073	10.291164340689273	10.43988977009033	548.5108992461453	0.7374749626077549	 	 	0.0	2.6506548255989073	10.43988977009033	547.7734242835376	
2000-12-26	3.803692007002891	10.255753423247823	10.407721984465002	547.7734242835376	0.6647012344141849	 	 	0.0	3.803692007002891	10.407721984465002	547.1087230491233	
2000-12-27	3.9938174386290437	10.21966981146046	10.374828956213218	547.1087230491233	0.544573283364581	 	 	0.0	3.9938174386290437	10.374828956213218	546.5641497657588	
2000-12-28	5.685876679892232	10.182924139333199	10.341227792220163	546.5641497657588	0.5718578689492363	 	 	0.0	5.685876679892232	10.341227792220163	545.9922918968095	
2000-12-29	4.5760580408215805	10.145527235984279	10.306925225201004	545.9922918968095	0.8017816902740518	 	 	0.0	4.5760580408215805	10.306925225201004	545.1905102065355	
2000-12-30	4.790693625939364	10.107490122452763	10.271914848236648	545.1905102065355	0.7818673198695816	 	 	0.0	4.790693625939364	10.271914848236648	544.4086428866659	
2000-12-31	6.3772273430268	10.068824008450601	10.236209768969351	544.4086428866659	0.7427029548883125	 	 	0.0	6.3772273430268	10.236209768969351	543.6659399317776	
